datetime,events,year
2021-04-14 19:59:50,EIA Crude Oil Stocks Change APR/09,2021
2021-04-14 19:59:50,EIA Cushing Crude Oil Stocks Change APR/09,2021
2021-04-14 19:59:50,EIA Gasoline Stocks Change APR/09,2021
2021-04-14 19:59:50,EIA Crude Oil Imports Change APR/09,2021
2021-04-14 19:59:50,EIA Distillate Fuel Production Change APR/09,2021
2021-04-14 19:59:50,EIA Distillate Stocks Change APR/09,2021
2021-04-14 19:59:50,EIA Gasoline Production Change APR/09,2021
2021-04-14 19:59:50,EIA Heating Oil Stocks Change APR/09,2021
2021-04-14 19:59:50,EIA Refinery Crude Runs Change APR/09,2021
2021-04-14 21:29:50,Fed Chair Powell Speech ,2021
2021-04-14 23:29:50,Fed Beige Book,2021
2021-04-15 00:00:00,Fed Williams Speech ,2021
2021-04-15 01:14:50,Fed Clarida Speech ,2021
2021-04-15 01:29:50,Fed Bostic Speech ,2021
2021-04-15 03:34:50,Fed Kaplan Speech ,2021
2021-04-15 17:59:50,Retail Sales MoM MAR,2021
2021-04-15 17:59:50,Initial Jobless Claims APR/10,2021
2021-04-15 17:59:50,Jobless Claims 4-week Average APR/10,2021
2021-04-15 17:59:50,NY Empire State Manufacturing Index APR,2021
2021-04-15 17:59:50,Philadelphia Fed Manufacturing Index APR,2021
2021-04-15 17:59:50,Retail Sales Ex Autos MoM MAR,2021
2021-04-15 17:59:50,Continuing Jobless Claims APR/03,2021
2021-04-15 17:59:50,Retail Sales YoY MAR,2021
2021-04-15 18:44:50,Industrial Production MoM MAR,2021
2021-04-15 18:44:50,Industrial Production YoY MAR,2021
2021-04-15 18:44:50,Capacity Utilization MAR,2021
2021-04-15 18:44:50,Manufacturing Production MoM MAR,2021
2021-04-15 18:44:50,Manufacturing Production YoY MAR,2021
2021-04-15 19:29:50,Business Inventories MoM FEB,2021
2021-04-15 19:29:50,NAHB Housing Market Index APR,2021
2021-04-15 19:59:50,EIA Natural Gas Stocks Change APR/09,2021
2021-04-15 20:59:50,Fed Bostic Speech ,2021
2021-04-15 20:59:50,4-Week Bill Auction,2021
2021-04-15 20:59:50,8-Week Bill Auction,2021
2021-04-15 23:29:50,Fed Daly Speech ,2021
2021-04-16 01:29:50,Fed Mester Speech ,2021
2021-04-16 01:29:50,Foreign Bond Investment FEB,2021
2021-04-16 01:29:50,Net Long-term TIC Flows FEB,2021
2021-04-16 01:29:50,Overall Net Capital Flows FEB,2021
2021-04-16 17:59:50,Building Permits MAR,2021
2021-04-16 17:59:50,Building Permits MoM MAR,2021
2021-04-16 17:59:50,Housing Starts MAR,2021
2021-04-16 17:59:50,Housing Starts MoM MAR,2021
2021-04-16 19:29:50,Michigan 5 Year Inflation Expectations Prel APR,2021
2021-04-16 19:29:50,Michigan Consumer Expectations Prel APR,2021
2021-04-16 19:29:50,Michigan Consumer Sentiment Prel APR,2021
2021-04-16 19:29:50,Michigan Current Conditions Prel APR,2021
2021-04-16 19:29:50,Michigan Inflation Expectations Prel APR,2021
2021-04-16 22:29:50,Baker Hughes Oil Rig Count APR/16,2021
2021-04-16 22:29:50,Baker Hughes Total Rig Count APR/16,2021
2021-04-19 20:59:50,3-Month Bill Auction,2021
2021-04-19 20:59:50,6-Month Bill Auction,2021
2021-04-20 18:24:50,Redbook YoY APR/17,2021
2021-04-20 20:59:50,42-Day Bill Auction,2021
2021-04-20 20:59:50,52-Week Bill Auction,2021
2021-04-21 01:59:50,API Crude Oil Stock Change APR/16,2021
2021-04-21 16:29:50,MBA 30-Year Mortgage Rate APR/16,2021
2021-04-21 16:29:50,MBA Mortgage Applications APR/16,2021
2021-04-21 19:59:50,EIA Crude Oil Stocks Change APR/16,2021
2021-04-21 19:59:50,EIA Cushing Crude Oil Stocks Change APR/16,2021
2021-04-21 19:59:50,EIA Gasoline Stocks Change APR/16,2021
2021-04-21 19:59:50,EIA Crude Oil Imports Change APR/16,2021
2021-04-21 19:59:50,EIA Distillate Fuel Production Change APR/16,2021
2021-04-21 19:59:50,EIA Distillate Stocks Change APR/16,2021
2021-04-21 19:59:50,EIA Gasoline Production Change APR/16,2021
2021-04-21 19:59:50,EIA Heating Oil Stocks Change APR/16,2021
2021-04-21 19:59:50,EIA Refinery Crude Runs Change APR/16,2021
2021-04-21 22:29:50,20-Year Bond Auction,2021
2021-04-22 17:59:50,Chicago Fed National Activity Index MAR,2021
2021-04-22 17:59:50,Initial Jobless Claims APR/17,2021
2021-04-22 17:59:50,Jobless Claims 4-week Average APR/17,2021
2021-04-22 17:59:50,Continuing Jobless Claims APR/10,2021
2021-04-22 19:29:50,Existing Home Sales MAR,2021
2021-04-22 19:29:50,Existing Home Sales MoM MAR,2021
2021-04-22 19:29:50,CB Leading Index MoM MAR,2021
2021-04-22 19:59:50,EIA Natural Gas Stocks Change APR/16,2021
2021-04-22 20:29:50,Kansas Fed Manufacturing Index APR,2021
2021-04-22 20:59:50,4-Week Bill Auction,2021
2021-04-22 20:59:50,8-Week Bill Auction,2021
2021-04-22 22:29:50,5-Year TIPS Auction,2021
2021-04-23 19:14:50,Markit Composite PMI Flash APR,2021
2021-04-23 19:14:50,Markit Manufacturing PMI Flash APR,2021
2021-04-23 19:14:50,Markit Services PMI Flash APR,2021
2021-04-23 19:29:50,New Home Sales MAR,2021
2021-04-23 19:29:50,New Home Sales MoM MAR,2021
2021-04-23 22:29:50,Baker Hughes Oil Rig Count APR/23,2021
2021-04-23 22:29:50,Baker Hughes Total Rig Count APR/23,2021
2021-04-26 17:59:50,Durable Goods Orders MoM MAR,2021
2021-04-26 17:59:50,Durable Goods Orders Ex Transp MoM MAR,2021
2021-04-26 17:59:50,Durable Goods Orders ex Defense MoM MAR,2021
2021-04-26 19:59:50,Dallas Fed Manufacturing Index APR,2021
2021-04-26 20:59:50,2-Year Note Auction,2021
2021-04-26 20:59:50,6-Month Bill Auction,2021
2021-04-26 22:29:50,3-Month Bill Auction,2021
2021-04-26 22:29:50,5-Year Note Auction,2021
2021-04-27 18:24:50,Redbook YoY APR/24,2021
2021-04-27 18:29:50,S&P/Case-Shiller Home Price MoM FEB,2021
2021-04-27 18:29:50,S&P/Case-Shiller Home Price YoY FEB,2021
2021-04-27 18:29:50,House Price Index MoM FEB,2021
2021-04-27 18:29:50,House Price Index YoY FEB,2021
2021-04-27 19:29:50,CB Consumer Confidence APR,2021
2021-04-27 19:29:50,Richmond Fed Manufacturing Index APR,2021
2021-04-27 20:59:50,2-Year FRN Auction,2021
2021-04-27 20:59:50,42-Day Bill Auction,2021
2021-04-27 22:29:50,7-Year Note Auction,2021
2021-04-28 01:59:50,API Crude Oil Stock Change APR/23,2021
2021-04-28 16:29:50,MBA 30-Year Mortgage Rate APR/23,2021
2021-04-28 16:29:50,MBA Mortgage Applications APR/23,2021
2021-04-28 17:59:50,Goods Trade Balance Adv MAR,2021
2021-04-28 17:59:50,Wholesale Inventories MoM Adv MAR,2021
2021-04-28 19:59:50,EIA Crude Oil Stocks Change APR/23,2021
2021-04-28 19:59:50,EIA Cushing Crude Oil Stocks Change APR/23,2021
2021-04-28 19:59:50,EIA Gasoline Stocks Change APR/23,2021
2021-04-28 19:59:50,EIA Crude Oil Imports Change APR/23,2021
2021-04-28 19:59:50,EIA Distillate Fuel Production Change APR/23,2021
2021-04-28 19:59:50,EIA Distillate Stocks Change APR/23,2021
2021-04-28 19:59:50,EIA Gasoline Production Change APR/23,2021
2021-04-28 19:59:50,EIA Heating Oil Stocks Change APR/23,2021
2021-04-28 19:59:50,EIA Refinery Crude Runs Change APR/23,2021
2021-04-28 23:29:50,Fed Interest Rate Decision,2021
2021-04-28 00:00:00,President Biden Speech ,2021
2021-04-29 00:00:00,Fed Press Conference,2021
2021-04-29 17:59:50,GDP Growth Rate QoQ Adv Q1,2021
2021-04-29 17:59:50,GDP Price Index QoQ Adv Q1,2021
2021-04-29 17:59:50,Initial Jobless Claims APR/24,2021
2021-04-29 17:59:50,Jobless Claims 4-week Average APR/24,2021
2021-04-29 17:59:50,Continuing Jobless Claims APR/17,2021
2021-04-29 17:59:50,Core PCE Prices QoQ Adv Q1,2021
2021-04-29 17:59:50,PCE Prices QoQ Adv Q1,2021
2021-04-29 19:29:50,Pending Home Sales MoM MAR,2021
2021-04-29 19:29:50,Pending Home Sales YoY MAR,2021
2021-04-29 19:59:50,EIA Natural Gas Stocks Change APR/23,2021
2021-04-29 20:29:50,Fed Quarles Speech ,2021
2021-04-29 20:59:50,4-Week Bill Auction,2021
2021-04-29 20:59:50,8-Week Bill Auction,2021
2021-04-29 23:29:50,Fed Williams Speech ,2021
2021-04-30 17:59:50,Personal Income MoM MAR,2021
2021-04-30 17:59:50,Personal Spending MoM MAR,2021
2021-04-30 17:59:50,Employment Cost - Benefits QoQ Q1,2021
2021-04-30 17:59:50,Employment Cost - Wages QoQ Q1,2021
2021-04-30 17:59:50,Employment Cost Index QoQ Q1,2021
2021-04-30 17:59:50,PCE Price Index MoM MAR,2021
2021-04-30 17:59:50,PCE Price Index YoY MAR,2021
2021-04-30 17:59:50,Core PCE Price Index MoM MAR,2021
2021-04-30 17:59:50,Core PCE Price Index YoY MAR,2021
2021-04-30 19:14:50,Chicago PMI APR,2021
2021-04-30 19:29:50,Michigan 5 Year Inflation Expectations Final APR,2021
2021-04-30 19:29:50,Michigan Consumer Expectations Final APR,2021
2021-04-30 19:29:50,Michigan Consumer Sentiment Final APR,2021
2021-04-30 19:29:50,Michigan Current Conditions Final APR,2021
2021-04-30 19:29:50,Michigan Inflation Expectations Final APR,2021
2021-04-30 22:29:50,Baker Hughes Oil Rig Count APR/30,2021
2021-04-30 22:29:50,Baker Hughes Total Rig Count APR/30,2021
2021-05-03 19:14:50,Markit Manufacturing PMI Final APR,2021
2021-05-03 19:29:50,Construction Spending MoM MAR,2021
2021-05-03 19:29:50,ISM Manufacturing Employment APR,2021
2021-05-03 19:29:50,ISM Manufacturing PMI APR,2021
2021-05-03 19:29:50,ISM Manufacturing New Orders APR,2021
2021-05-03 19:29:50,ISM Manufacturing Prices APR,2021
2021-05-03 20:59:50,3-Month Bill Auction,2021
2021-05-03 20:59:50,6-Month Bill Auction,2021
2021-05-03 23:39:50,Fed Williams Speech ,2021
2021-05-03 23:49:50,Fed Chair Powell Speech ,2021
2021-05-04 17:59:50,Balance of Trade MAR,2021
2021-05-04 17:59:50,Exports MAR,2021
2021-05-04 17:59:50,Imports MAR,2021
2021-05-04 18:24:50,Redbook YoY MAY/01,2021
2021-05-04 19:29:50,Factory Orders MoM MAR,2021
2021-05-04 19:29:50,IBD/TIPP Economic Optimism MAY,2021
2021-05-04 19:29:50,Factory Orders ex Transportation MAR,2021
2021-05-04 20:59:50,42-Day Bill Auction,2021
2021-05-05 01:59:50,API Crude Oil Stock Change APR/30,2021
2021-05-05 04:29:50,Total Vehicle Sales APR,2021
2021-05-05 16:29:50,MBA 30-Year Mortgage Rate APR/30,2021
2021-05-05 16:29:50,MBA Mortgage Applications APR/30,2021
2021-05-05 17:44:50,ADP Employment Change APR,2021
2021-05-05 18:59:50,Fed Evans Speech ,2021
2021-05-05 19:14:50,Markit Composite PMI Final APR,2021
2021-05-05 19:14:50,Markit Services PMI Final APR,2021
2021-05-05 19:29:50,ISM Non-Manufacturing Employment APR,2021
2021-05-05 19:29:50,ISM Non-Manufacturing PMI APR,2021
2021-05-05 19:29:50,ISM Non-Manufacturing Business Activity APR,2021
2021-05-05 19:29:50,ISM Non-Manufacturing New Orders APR,2021
2021-05-05 19:29:50,ISM Non-Manufacturing Prices APR,2021
2021-05-05 19:59:50,EIA Crude Oil Stocks Change APR/30,2021
2021-05-05 19:59:50,EIA Cushing Crude Oil Stocks Change APR/30,2021
2021-05-05 19:59:50,EIA Gasoline Stocks Change APR/30,2021
2021-05-05 19:59:50,EIA Crude Oil Imports Change APR/30,2021
2021-05-05 19:59:50,EIA Distillate Fuel Production Change APR/30,2021
2021-05-05 19:59:50,EIA Distillate Stocks Change APR/30,2021
2021-05-05 19:59:50,EIA Gasoline Production Change APR/30,2021
2021-05-05 19:59:50,EIA Heating Oil Stocks Change APR/30,2021
2021-05-05 19:59:50,EIA Refinery Crude Runs Change APR/30,2021
2021-05-05 20:29:50,Fed Rosengren Speech ,2021
2021-05-05 20:59:50,119-Day Bill Auction,2021
2021-05-05 21:29:50,Fed Mester Speech ,2021
2021-05-06 00:29:50,Fed Evans Speech ,2021
2021-05-06 16:59:50,Challenger Job Cuts APR,2021
2021-05-06 17:59:50,Initial Jobless Claims MAY/01,2021
2021-05-06 17:59:50,Jobless Claims 4-week Average MAY/01,2021
2021-05-06 17:59:50,Nonfarm Productivity QoQ Prel Q1,2021
2021-05-06 17:59:50,Unit Labour Costs QoQ Prel Q1,2021
2021-05-06 17:59:50,Continuing Jobless Claims APR/24,2021
2021-05-06 18:29:50,Fed Williams Speech ,2021
2021-05-06 19:59:50,EIA Natural Gas Stocks Change APR/30,2021
2021-05-06 20:59:50,4-Week Bill Auction,2021
2021-05-06 20:59:50,8-Week Bill Auction,2021
2021-05-06 22:29:50,Fed Bostic Speech ,2021
2021-05-06 22:29:50,Fed Mester Speech ,2021
2021-05-07 03:34:50,Fed Kaplan Speech ,2021
2021-05-07 17:59:50,Non Farm Payrolls APR,2021
2021-05-07 17:59:50,Unemployment Rate APR,2021
2021-05-07 17:59:50,Average Hourly Earnings MoM APR,2021
2021-05-07 17:59:50,Average Hourly Earnings YoY APR,2021
2021-05-07 17:59:50,Average Weekly Hours APR,2021
2021-05-07 17:59:50,Government Payrolls APR,2021
2021-05-07 17:59:50,Manufacturing Payrolls APR,2021
2021-05-07 17:59:50,Nonfarm Payrolls Private APR,2021
2021-05-07 17:59:50,Participation Rate APR,2021
2021-05-07 19:29:50,Wholesale Inventories MoM MAR,2021
2021-05-07 22:29:50,Baker Hughes Oil Rig Count MAY/07,2021
2021-05-07 22:29:50,Baker Hughes Total Rig Count MAY/07,2021
2021-05-08 00:29:50,Consumer Credit Change MAR,2021
2021-05-10 20:29:50,Consumer Inflation Expectations APR,2021
2021-05-10 20:59:50,3-Month Bill Auction,2021
2021-05-10 20:59:50,6-Month Bill Auction,2021
2021-05-10 22:44:50,President Biden Remarks on the Economy,2021
2021-05-10 23:29:50,Fed Evans Speech ,2021
2021-05-11 15:29:50,NFIB Business Optimism Index APR,2021
2021-05-11 18:24:50,Redbook YoY MAY/08,2021
2021-05-11 19:29:50,JOLTs Job Openings MAR,2021
2021-05-11 19:59:50,Fed Williams Speech ,2021
2021-05-11 20:59:50,42-Day Bill Auction,2021
2021-05-11 21:29:50,Fed Brainard Speech ,2021
2021-05-11 22:29:50,Fed Daly Speech ,2021
2021-05-11 22:29:50,3-Year Note Auction,2021
2021-05-11 22:44:50,Fed Bostic Speech ,2021
2021-05-11 23:29:50,Fed Harker Speech ,2021
2021-05-12 01:59:50,API Crude Oil Stock Change MAY/07,2021
2021-05-12 16:29:50,MBA 30-Year Mortgage Rate MAY/07,2021
2021-05-12 16:29:50,MBA Mortgage Applications MAY/07,2021
2021-05-12 17:59:50,Core Inflation Rate YoY APR,2021
2021-05-12 17:59:50,Inflation Rate YoY APR,2021
2021-05-12 17:59:50,Core Inflation Rate MoM APR,2021
2021-05-12 17:59:50,CPI APR,2021
2021-05-12 17:59:50,Inflation Rate MoM APR,2021
2021-05-12 18:29:50,Fed Clarida Speech ,2021
2021-05-12 19:59:50,EIA Crude Oil Stocks Change MAY/07,2021
2021-05-12 19:59:50,EIA Gasoline Stocks Change MAY/07,2021
2021-05-12 19:59:50,EIA Crude Oil Imports Change MAY/07,2021
2021-05-12 19:59:50,EIA Cushing Crude Oil Stocks Change MAY/07,2021
2021-05-12 19:59:50,EIA Distillate Fuel Production Change MAY/07,2021
2021-05-12 19:59:50,EIA Distillate Stocks Change MAY/07,2021
2021-05-12 19:59:50,EIA Gasoline Production Change MAY/07,2021
2021-05-12 19:59:50,EIA Heating Oil Stocks Change MAY/07,2021
2021-05-12 19:59:50,EIA Refinery Crude Runs Change MAY/07,2021
2021-05-12 21:29:50,WASDE Report,2021
2021-05-12 22:29:50,10-Year Note Auction,2021
2021-05-12 22:29:50,Fed Bostic Speech ,2021
2021-05-12 22:59:50,Fed Harker Speech ,2021
2021-05-12 23:29:50,Monthly Budget Statement APR,2021
2021-05-13 17:59:50,Initial Jobless Claims MAY/08,2021
2021-05-13 17:59:50,Jobless Claims 4-week Average MAY/08,2021
2021-05-13 17:59:50,PPI MoM APR,2021
2021-05-13 17:59:50,Continuing Jobless Claims MAY/01,2021
2021-05-13 17:59:50,Core PPI MoM APR,2021
2021-05-13 17:59:50,Core PPI YoY APR,2021
2021-05-13 17:59:50,PPI YoY APR,2021
2021-05-13 19:59:50,EIA Natural Gas Stocks Change MAY/07,2021
2021-05-13 20:59:50,4-Week Bill Auction,2021
2021-05-13 20:59:50,8-Week Bill Auction,2021
2021-05-13 22:29:50,30-Year Bond Auction,2021
2021-05-13 22:29:50,Fed Waller Speech ,2021
2021-05-14 01:29:50,Fed Bullard Speech ,2021
2021-05-14 17:59:50,Retail Sales MoM APR,2021
2021-05-14 17:59:50,Export Prices MoM APR,2021
2021-05-14 17:59:50,Export Prices YoY APR,2021
2021-05-14 17:59:50,Import Prices MoM APR,2021
2021-05-14 17:59:50,Import Prices YoY APR,2021
2021-05-14 17:59:50,Retail Sales Ex Autos MoM APR,2021
2021-05-14 17:59:50,Retail Sales YoY APR,2021
2021-05-14 18:44:50,Industrial Production MoM APR,2021
2021-05-14 18:44:50,Industrial Production YoY APR,2021
2021-05-14 18:44:50,Capacity Utilization APR,2021
2021-05-14 18:44:50,Manufacturing Production MoM APR,2021
2021-05-14 18:44:50,Manufacturing Production YoY APR,2021
2021-05-14 19:29:50,Business Inventories MoM MAR,2021
2021-05-14 19:29:50,Michigan 5 Year Inflation Expectations Prel MAY,2021
2021-05-14 19:29:50,Michigan Consumer Expectations Prel MAY,2021
2021-05-14 19:29:50,Michigan Consumer Sentiment Prel MAY,2021
2021-05-14 19:29:50,Michigan Current Conditions Prel MAY,2021
2021-05-14 19:29:50,Michigan Inflation Expectations Prel MAY,2021
2021-05-14 22:29:50,Fed Kaplan Speech ,2021
2021-05-14 22:29:50,Baker Hughes Oil Rig Count MAY/14,2021
2021-05-14 22:29:50,Baker Hughes Total Rig Count MAY/14,2021
2021-05-17 17:59:50,NY Empire State Manufacturing Index MAY,2021
2021-05-17 19:29:50,NAHB Housing Market Index MAY,2021
2021-05-17 19:34:50,Fed Clarida Speech ,2021
2021-05-17 19:54:50,Fed Bostic Speech ,2021
2021-05-17 20:59:50,3-Month Bill Auction,2021
2021-05-17 20:59:50,6-Month Bill Auction,2021
2021-05-18 01:29:50,Foreign Bond Investment MAR,2021
2021-05-18 01:29:50,Net Long-term TIC Flows MAR,2021
2021-05-18 01:29:50,Overall Net Capital Flows MAR,2021
2021-05-18 17:59:50,Building Permits APR,2021
2021-05-18 17:59:50,Building Permits MoM APR,2021
2021-05-18 17:59:50,Housing Starts APR,2021
2021-05-18 17:59:50,Housing Starts MoM APR,2021
2021-05-18 18:24:50,Redbook YoY MAY/15,2021
2021-05-18 20:59:50,42-Day Bill Auction,2021
2021-05-18 20:59:50,52-Week Bill Auction,2021
2021-05-19 01:59:50,API Crude Oil Stock Change MAY/14,2021
2021-05-19 16:29:50,MBA 30-Year Mortgage Rate MAY/14,2021
2021-05-19 16:29:50,MBA Mortgage Applications MAY/14,2021
2021-05-19 19:59:50,EIA Crude Oil Stocks Change MAY/14,2021
2021-05-19 19:59:50,EIA Gasoline Stocks Change MAY/14,2021
2021-05-19 19:59:50,EIA Crude Oil Imports Change MAY/14,2021
2021-05-19 19:59:50,EIA Cushing Crude Oil Stocks Change MAY/14,2021
2021-05-19 19:59:50,EIA Distillate Fuel Production Change MAY/14,2021
2021-05-19 19:59:50,EIA Distillate Stocks Change MAY/14,2021
2021-05-19 19:59:50,EIA Gasoline Production Change MAY/14,2021
2021-05-19 19:59:50,EIA Heating Oil Stocks Change MAY/14,2021
2021-05-19 19:59:50,EIA Refinery Crude Runs Change MAY/14,2021
2021-05-19 21:04:50,Fed Bostic Speech ,2021
2021-05-19 22:29:50,20-Year Bond Auction,2021
2021-05-19 23:29:50,FOMC Minutes,2021
2021-05-20 17:59:50,Initial Jobless Claims MAY/15,2021
2021-05-20 17:59:50,Jobless Claims 4-week Average MAY/15,2021
2021-05-20 17:59:50,Philadelphia Fed Manufacturing Index MAY,2021
2021-05-20 17:59:50,Continuing Jobless Claims MAY/08,2021
2021-05-20 19:29:50,CB Leading Index MoM APR,2021
2021-05-20 19:59:50,EIA Natural Gas Stocks Change MAY/14,2021
2021-05-20 20:59:50,4-Week Bill Auction,2021
2021-05-20 20:59:50,8-Week Bill Auction,2021
2021-05-20 22:29:50,10-Year TIPS Auction,2021
2021-05-21 03:34:50,Fed Kaplan Speech ,2021
2021-05-21 18:44:50,Fed Kaplan Speech ,2021
2021-05-21 19:14:50,Markit Composite PMI Flash MAY,2021
2021-05-21 19:14:50,Markit Manufacturing PMI Flash MAY,2021
2021-05-21 19:14:50,Markit Services PMI Flash MAY,2021
2021-05-21 19:29:50,Existing Home Sales APR,2021
2021-05-21 19:29:50,Existing Home Sales MoM APR,2021
2021-05-21 22:29:50,Baker Hughes Oil Rig Count MAY/21,2021
2021-05-21 22:29:50,Baker Hughes Total Rig Count MAY/21,2021
2021-05-21 22:59:50,Fed Daly Speech ,2021
2021-05-22 02:24:50,Fed Kaplan Speech ,2021
2021-05-24 17:59:50,Chicago Fed National Activity Index APR,2021
2021-05-24 18:29:50,Fed Brainard Speech ,2021
2021-05-24 20:29:50,Fed Mester Speech ,2021
2021-05-24 20:59:50,3-Month Bill Auction,2021
2021-05-24 20:59:50,6-Month Bill Auction,2021
2021-05-24 21:29:50,Fed Bostic Speech ,2021
2021-05-25 02:59:50,Fed George Speech ,2021
2021-05-25 17:09:50,Fed Evans Speech ,2021
2021-05-25 18:24:50,Redbook YoY MAY/22,2021
2021-05-25 18:29:50,S&P/Case-Shiller Home Price MoM MAR,2021
2021-05-25 18:29:50,S&P/Case-Shiller Home Price YoY MAR,2021
2021-05-25 18:29:50,House Price Index MoM MAR,2021
2021-05-25 18:29:50,House Price Index YoY MAR,2021
2021-05-25 19:29:50,CB Consumer Confidence MAY,2021
2021-05-25 19:29:50,Fed Quarles Testimony,2021
2021-05-25 19:29:50,New Home Sales APR,2021
2021-05-25 19:29:50,New Home Sales MoM APR,2021
2021-05-25 19:29:50,Richmond Fed Manufacturing Index MAY,2021
2021-05-25 20:59:50,42-Day Bill Auction,2021
2021-05-25 22:29:50,2-Year Note Auction,2021
2021-05-26 01:59:50,API Crude Oil Stock Change MAY/21,2021
2021-05-26 16:29:50,MBA 30-Year Mortgage Rate MAY/21,2021
2021-05-26 16:29:50,MBA Mortgage Applications MAY/21,2021
2021-05-26 19:29:50,Fed Quarles Speech ,2021
2021-05-26 19:59:50,EIA Crude Oil Stocks Change MAY/21,2021
2021-05-26 19:59:50,EIA Gasoline Stocks Change MAY/21,2021
2021-05-26 19:59:50,EIA Crude Oil Imports Change MAY/21,2021
2021-05-26 19:59:50,EIA Cushing Crude Oil Stocks Change MAY/21,2021
2021-05-26 19:59:50,EIA Distillate Fuel Production Change MAY/21,2021
2021-05-26 19:59:50,EIA Distillate Stocks Change MAY/21,2021
2021-05-26 19:59:50,EIA Gasoline Production Change MAY/21,2021
2021-05-26 19:59:50,EIA Heating Oil Stocks Change MAY/21,2021
2021-05-26 19:59:50,EIA Refinery Crude Runs Change MAY/21,2021
2021-05-26 20:59:50,2-Year FRN Auction,2021
2021-05-26 22:29:50,5-Year Note Auction,2021
2021-05-27 00:29:50,Fed Quarles Speech ,2021
2021-05-27 17:59:50,Durable Goods Orders MoM APR,2021
